,STUDENTS,GPA,GPA_PROB,CLASS,GRADE,SEMESTER
76,Student_77,2.82,0.0008604880370803209,CS 422,78.76169999999999,Fall 2022
77,Student_78,3.68,0.0011229063746296386,CS 422,96.97005,Fall 2022
78,Student_79,3.76,0.0011473173827737612,CS 422,98.66385,Fall 2022
79,Student_80,2.66,0.0008116660207920758,CS 422,75.3741,Fall 2022
80,Student_81,3.74,0.0011412146307377307,CS 422,98.2404,Fall 2022
81,Student_82,2.69,0.0008208201488461217,CS 422,76.009275,Fall 2022
82,Student_83,2.87,0.0008757449171703975,CS 422,79.820325,Fall 2022
83,Student_84,3.33,0.0010161082139991022,CS 422,89.559675,Fall 2022
84,Student_85,3.63,0.001107649494539562,CS 422,95.911425,Fall 2022
85,Student_86,3.23,0.000985594453818949,CS 422,87.442425,Fall 2022
86,Student_87,3.25,0.0009916972058549797,CS 422,87.865875,Fall 2022
87,Student_88,3.96,0.0012083449031340676,CS 422,100.0,Fall 2022
88,Student_89,2.67,0.000814717396810091,CS 422,75.585825,Fall 2022
89,Student_90,2.7,0.0008238715248641371,CS 422,76.221,Fall 2022
90,Student_91,3.4,0.0010374678461252096,CS 422,91.04175,Fall 2022
91,Student_92,3.17,0.0009672861977108572,CS 422,86.17207499999999,Fall 2022
92,Student_93,3.59,0.0010954439904675007,CS 422,95.06452499999999,Fall 2022
93,Student_94,3.89,0.0011869852710079604,CS 422,100.0,Fall 2022
94,Student_95,3.98,0.0012144476551700983,CS 422,100.0,Fall 2022
95,Student_96,3.58,0.0010923926144494854,CS 422,94.8528,Fall 2022
96,Student_97,3.45,0.0010527247262152861,CS 422,92.100375,Fall 2022
97,Student_98,3.18,0.0009703375737288725,CS 422,86.3838,Fall 2022
98,Student_99,2.43,0.0007414843723777233,CS 422,70.504425,Fall 2022
99,Student_100,3.19,0.0009733889497468877,CS 422,86.595525,Fall 2022
100,Student_101,2.81,0.0008574366610623055,CS 422,78.549975,Fall 2022
101,Student_102,2.69,0.0008208201488461217,CS 422,76.009275,Fall 2022
102,Student_103,3.24,0.0009886458298369646,CS 422,87.65415,Fall 2022
103,Student_104,3.85,0.001174779766935899,CS 422,100.0,Fall 2022
104,Student_105,3.44,0.0010496733501972708,CS 422,91.88865,Fall 2022
105,Student_106,2.99,0.0009123614293865814,CS 422,82.361025,Fall 2022
106,Student_107,3.33,0.0010161082139991022,CS 422,89.559675,Fall 2022
107,Student_108,3.02,0.0009215155574406273,CS 422,82.9962,Fall 2022
108,Student_109,3.22,0.0009825430778009339,CS 422,87.2307,Fall 2022
109,Student_110,3.93,0.0011991907750800218,CS 422,100.0,Fall 2022
110,Student_111,3.04,0.000927618309476658,CS 422,84.69,Fall 2022
111,Student_112,3.63,0.001107649494539562,CS 422,84.69,Fall 2022
112,Student_113,3.37,0.0010283137180711636,CS 422,84.69,Fall 2022
113,Student_114,3.0,0.0009154128054045966,CS 422,84.69,Fall 2022
114,Student_115,3.38,0.001031365094089179,MATH 474,81.6303,Fall 2022
115,Student_116,3.52,0.0010740843583413936,MATH 474,84.30045000000001,Fall 2022
116,Student_117,3.06,0.0009337210615126886,MATH 474,75.5271,Fall 2022
117,Student_118,3.0,0.0009154128054045966,MATH 474,74.38275,Fall 2022
118,Student_119,3.41,0.001040519222143225,MATH 474,82.202475,Fall 2022
119,Student_120,3.31,0.0010100054619630718,MATH 474,80.295225,Fall 2022
120,Student_121,3.29,0.001003902709927041,MATH 474,79.913775,Fall 2022
121,Student_122,2.66,0.0008116660207920758,MATH 474,67.8981,Fall 2022
122,Student_123,3.61,0.0011015467425035312,MATH 474,86.016975,Fall 2022
123,Student_124,3.71,0.0011320605026836847,MATH 474,87.924225,Fall 2022
124,Student_125,3.7,0.0011290091266656693,MATH 474,87.7335,Fall 2022
125,Student_126,3.0,0.0009154128054045966,MATH 474,74.38275,Fall 2022
126,Student_127,3.25,0.0009916972058549797,MATH 474,79.150875,Fall 2022
127,Student_128,3.18,0.0009703375737288725,MATH 474,77.81580000000001,Fall 2022
128,Student_129,3.04,0.000927618309476658,MATH 474,75.14565,Fall 2022
129,Student_130,3.2,0.0009764403257649032,MATH 474,78.19725000000001,Fall 2022
130,Student_131,2.94,0.0008971045492965048,MATH 474,73.2384,Fall 2022
131,Student_132,3.68,0.0011229063746296386,MATH 474,87.35205,Fall 2022
132,Student_133,3.3,0.0010069540859450562,MATH 474,80.1045,Fall 2022
133,Student_134,3.34,0.0010191595900171176,MATH 474,80.8674,Fall 2022
134,Student_135,3.21,0.0009794917017829185,MATH 474,78.387975,Fall 2022
135,Student_136,3.64,0.0011107008705575773,MATH 474,86.58915,Fall 2022
136,Student_137,3.32,0.0010130568379810869,MATH 474,80.48595,Fall 2022
137,Student_138,3.67,0.0011198549986116233,MATH 474,87.161325,Fall 2022
138,Student_139,3.78,0.0011534201348097919,MATH 474,89.2593,Fall 2022
139,Student_140,3.72,0.0011351118787017,MATH 474,88.11495000000001,Fall 2022
140,Student_141,3.86,0.0011778311429539144,MATH 474,90.7851,Fall 2022
141,Student_142,3.37,0.0010283137180711636,MATH 474,81.439575,Fall 2022
142,Student_143,2.98,0.0009093100533685661,MATH 474,74.0013,Fall 2022
143,Student_144,3.23,0.000985594453818949,MATH 474,78.769425,Fall 2022
144,Student_145,3.2,0.0009764403257649032,MATH 474,78.19725000000001,Fall 2022
145,Student_146,3.27,0.0009977999578910104,MATH 474,79.532325,Fall 2022
146,Student_147,3.92,0.0011961393990620062,MATH 474,91.92945,Fall 2022
147,Student_148,3.06,0.0009337210615126886,MATH 474,75.5271,Fall 2022
148,Student_149,2.35,0.0007170733642336008,MATH 474,61.985625000000006,Fall 2022
149,Student_150,3.54,0.001080187110377424,MATH 474,84.68190000000001,Fall 2022
150,Student_151,3.68,0.0011229063746296386,MATH 474,87.35205,Fall 2022
151,Student_152,3.02,0.0009215155574406273,MATH 474,74.7642,Fall 2022
152,Student_153,3.68,0.0011229063746296386,MATH 474,87.35205,Fall 2022
153,Student_154,3.32,0.0010130568379810869,MATH 474,80.48595,Fall 2022
154,Student_155,2.51,0.0007658953805218459,MATH 474,65.037225,Fall 2022
155,Student_156,2.54,0.0007750495085758919,MATH 474,65.60940000000001,Fall 2022
156,Student_157,3.91,0.0011930880230439911,MATH 474,91.73872500000002,Fall 2022
157,Student_158,3.41,0.001040519222143225,MATH 474,82.202475,Fall 2022
158,Student_159,3.03,0.0009245669334586426,MATH 474,74.954925,Fall 2022
159,Student_160,3.28,0.0010008513339090257,MATH 474,79.72305,Fall 2022
160,Student_161,3.85,0.001174779766935899,MATH 474,90.59437500000001,Fall 2022
161,Student_162,3.53,0.0010771357343594087,MATH 474,84.491175,Fall 2022
162,Student_163,3.08,0.0009398238135487193,MATH 474,75.90855,Fall 2022
163,Student_164,3.37,0.0010283137180711636,MATH 474,81.439575,Fall 2022
164,Student_165,3.41,0.001040519222143225,MATH 474,82.202475,Fall 2022
165,Student_166,3.3,0.0010069540859450562,MATH 474,80.1045,Fall 2022
166,Student_167,3.04,0.000927618309476658,MATH 474,75.14565,Fall 2022
167,Student_168,3.43,0.0010466219741792557,MATH 474,82.58392500000001,Fall 2022
168,Student_169,3.73,0.0011381632547197151,MATH 474,88.30567500000001,Fall 2022
169,Student_170,3.02,0.0009215155574406273,MATH 474,74.7642,Fall 2022
170,Student_171,3.12,0.0009520293176207805,MATH 474,76.67145000000001,Fall 2022
171,Student_172,3.29,0.001003902709927041,MATH 474,79.913775,Fall 2022
172,Student_173,3.53,0.0010771357343594087,MATH 474,84.491175,Fall 2022
173,Student_174,3.15,0.0009611834456748265,MATH 474,77.24362500000001,Fall 2022
174,Student_175,2.86,0.0008726935411523821,MATH 474,71.71260000000001,Fall 2022
175,Student_176,2.48,0.0007567412524677999,MATH 474,64.46505,Fall 2022
176,Student_177,2.62,0.0007994605167200144,MATH 474,67.13520000000001,Fall 2022
177,Student_178,3.49,0.0010649302302873475,MATH 474,83.72827500000001,Fall 2022
178,Student_179,3.32,0.0010130568379810869,MATH 474,80.48595,Fall 2022
179,Student_180,2.97,0.0009062586773505508,MATH 474,73.81057500000001,Fall 2022
180,Student_181,3.33,0.0010161082139991022,MATH 474,80.676675,Fall 2022
181,Student_182,3.5,0.0010679816063053629,MATH 474,83.91900000000001,Fall 2022
182,Student_183,3.18,0.0009703375737288725,MATH 474,77.81580000000001,Fall 2022
183,Student_184,2.8,0.0008543852850442902,MATH 474,70.56825,Fall 2022
184,Student_185,3.02,0.0009215155574406273,MATH 474,74.7642,Fall 2022
185,Student_186,3.13,0.0009550806936387959,MATH 474,76.86217500000001,Fall 2022
186,Student_187,3.2,0.0009764403257649032,MATH 474,78.19725000000001,Fall 2022
187,Student_188,3.04,0.000927618309476658,MATH 474,75.14565,Fall 2022
188,Student_189,3.34,0.0010191595900171176,MATH 474,80.8674,Fall 2022
189,Student_190,3.04,0.000927618309476658,MATH 474,75.14565,Fall 2022
190,Student_191,3.05,0.0009306696854946732,MATH 474,75.336375,Fall 2022
191,Student_192,3.5,0.0010679816063053629,MATH 474,83.91900000000001,Fall 2022
192,Student_193,3.83,0.0011686770148998684,MATH 474,90.21292500000001,Fall 2022
193,Student_194,2.78,0.0008482825330082595,MATH 474,70.1868,Fall 2022
194,Student_195,3.42,0.0010435705981612401,MATH 474,82.39320000000001,Fall 2022
195,Student_196,3.37,0.0010283137180711636,MATH 474,81.439575,Fall 2022
196,Student_197,2.97,0.0009062586773505508,MATH 474,73.81057500000001,Fall 2022
197,Student_198,2.71,0.0008269229008821523,MATH 474,68.851725,Fall 2022
198,Student_199,3.62,0.0011045981185215468,MATH 474,86.2077,Fall 2022
199,Student_200,2.9,0.0008848990452244434,MATH 474,72.4755,Fall 2022
200,Student_201,3.58,0.0010923926144494854,MATH 474,85.4448,Fall 2022
201,Student_202,3.0,0.0009154128054045966,MATH 474,74.38275,Fall 2022
202,Student_203,3.57,0.00108934123843147,MATH 474,85.254075,Fall 2022
203,Student_204,3.79,0.0011564715108278072,MATH 474,89.45002500000001,Fall 2022
204,Student_205,3.67,0.0011198549986116233,MATH 474,87.161325,Fall 2022
205,Student_206,3.56,0.0010862898624134547,MATH 474,85.06335000000001,Fall 2022
206,Student_207,3.89,0.0011869852710079604,MATH 474,91.35727500000002,Fall 2022
207,Student_208,3.25,0.0009916972058549797,MATH 474,79.150875,Fall 2022
208,Student_209,3.77,0.0011503687587917765,MATH 474,89.06857500000001,Fall 2022
209,Student_210,2.98,0.0009093100533685661,MATH 474,74.0013,Fall 2022
210,Student_211,3.19,0.0009733889497468877,MATH 474,78.00652500000001,Fall 2022
211,Student_212,3.08,0.0009398238135487193,MATH 474,76.29,Fall 2022
212,Student_213,3.11,0.0009489779416027652,MATH 474,76.29,Fall 2022
213,Student_214,2.78,0.0008482825330082595,MATH 474,76.29,Fall 2022
214,Student_215,3.22,0.0009825430778009339,MATH 474,76.29,Fall 2022
215,Student_216,3.9,0.0011900366470259758,CS 330,100.0,Fall 2022
216,Student_217,3.05,0.0009306696854946732,CS 330,84.954625,Fall 2022
217,Student_218,2.79,0.000851333909026275,CS 330,79.362675,Fall 2022
218,Student_219,3.02,0.0009215155574406273,CS 330,84.3094,Fall 2022
219,Student_220,3.41,0.001040519222143225,CS 330,92.697325,Fall 2022
220,Student_221,3.66,0.001116803622593608,CS 330,98.0742,Fall 2022
221,Student_222,3.72,0.0011351118787017,CS 330,99.36465,Fall 2022
222,Student_223,2.99,0.0009123614293865814,CS 330,83.664175,Fall 2022
223,Student_224,3.75,0.0011442660067557458,CS 330,100.0,Fall 2022
224,Student_225,2.87,0.0008757449171703975,CS 330,81.083275,Fall 2022
225,Student_226,3.25,0.0009916972058549797,CS 330,89.256125,Fall 2022
226,Student_227,3.43,0.0010466219741792557,CS 330,93.127475,Fall 2022
227,Student_228,3.68,0.0011229063746296386,CS 330,98.50435,Fall 2022
228,Student_229,2.96,0.0009032073013325354,CS 330,83.01895,Fall 2022
229,Student_230,3.92,0.0011961393990620062,CS 330,100.0,Fall 2022
230,Student_231,3.16,0.0009642348216928419,CS 330,87.32045000000001,Fall 2022
231,Student_232,3.47,0.0010588274782513168,CS 330,93.987775,Fall 2022
232,Student_233,3.27,0.0009977999578910104,CS 330,89.686275,Fall 2022
233,Student_234,3.52,0.0010740843583413936,CS 330,95.06315000000001,Fall 2022
234,Student_235,3.8,0.0011595228868458223,CS 330,100.0,Fall 2022
235,Student_236,3.06,0.0009337210615126886,CS 330,85.1697,Fall 2022
236,Student_237,3.31,0.0010100054619630718,CS 330,90.546575,Fall 2022
237,Student_238,3.38,0.001031365094089179,CS 330,92.0521,Fall 2022
238,Student_239,3.52,0.0010740843583413936,CS 330,95.06315000000001,Fall 2022
239,Student_240,3.45,0.0010527247262152861,CS 330,93.557625,Fall 2022
240,Student_241,3.0,0.0009154128054045966,CS 330,83.87925,Fall 2022
241,Student_242,3.22,0.0009825430778009339,CS 330,88.6109,Fall 2022
242,Student_243,3.21,0.0009794917017829185,CS 330,88.395825,Fall 2022
243,Student_244,3.08,0.0009398238135487193,CS 330,85.59985,Fall 2022
244,Student_245,2.93,0.0008940531732784894,CS 330,82.37372500000001,Fall 2022
245,Student_246,3.46,0.0010557761022333015,CS 330,93.7727,Fall 2022
246,Student_247,2.57,0.0007842036366299378,CS 330,74.631025,Fall 2022
247,Student_248,3.34,0.0010191595900171176,CS 330,91.1918,Fall 2022
248,Student_249,2.72,0.0008299742769001678,CS 330,77.85715,Fall 2022
249,Student_250,3.54,0.001080187110377424,CS 330,95.4933,Fall 2022
250,Student_251,3.24,0.0009886458298369646,CS 330,89.04105,Fall 2022
251,Student_252,3.49,0.0010649302302873475,CS 330,94.417925,Fall 2022
252,Student_253,3.39,0.0010344164701071943,CS 330,92.26717500000001,Fall 2022
253,Student_254,3.03,0.0009245669334586426,CS 330,84.524475,Fall 2022
254,Student_255,3.24,0.0009886458298369646,CS 330,89.04105,Fall 2022
255,Student_256,3.43,0.0010466219741792557,CS 330,93.127475,Fall 2022
256,Student_257,2.87,0.0008757449171703975,CS 330,81.083275,Fall 2022
257,Student_258,3.04,0.000927618309476658,CS 330,84.73955,Fall 2022
258,Student_259,3.22,0.0009825430778009339,CS 330,88.6109,Fall 2022
259,Student_260,3.05,0.0009306696854946732,CS 330,84.954625,Fall 2022
260,Student_261,3.23,0.000985594453818949,CS 330,88.825975,Fall 2022
261,Student_262,3.61,0.0011015467425035312,CS 330,96.998825,Fall 2022
262,Student_263,3.6,0.001098495366485516,CS 330,96.78375,Fall 2022
263,Student_264,2.87,0.0008757449171703975,CS 330,81.083275,Fall 2022
264,Student_265,3.22,0.0009825430778009339,CS 330,88.6109,Fall 2022
265,Student_266,2.8,0.0008543852850442902,CS 330,79.57775,Fall 2022
266,Student_267,3.18,0.0009703375737288725,CS 330,87.7506,Fall 2022
267,Student_268,3.35,0.001022210966035133,CS 330,91.406875,Fall 2022
268,Student_269,3.4,0.0010374678461252096,CS 330,92.48225,Fall 2022
269,Student_270,3.25,0.0009916972058549797,CS 330,89.256125,Fall 2022
270,Student_271,3.25,0.0009916972058549797,CS 330,89.256125,Fall 2022
271,Student_272,3.02,0.0009215155574406273,CS 330,84.3094,Fall 2022
272,Student_273,2.78,0.0008482825330082595,CS 330,79.1476,Fall 2022
273,Student_274,3.42,0.0010435705981612401,CS 330,92.91239999999999,Fall 2022
274,Student_275,3.45,0.0010527247262152861,CS 330,93.557625,Fall 2022
275,Student_276,3.8,0.0011595228868458223,CS 330,100.0,Fall 2022
276,Student_277,3.81,0.0011625742628638379,CS 330,100.0,Fall 2022
277,Student_278,3.36,0.0010252623420531483,CS 330,91.62195,Fall 2022
278,Student_279,3.13,0.0009550806936387959,CS 330,86.675225,Fall 2022
279,Student_280,3.33,0.0010161082139991022,CS 330,90.976725,Fall 2022
280,Student_281,3.3,0.0010069540859450562,CS 330,90.33149999999999,Fall 2022
281,Student_282,3.62,0.0011045981185215468,CS 330,97.2139,Fall 2022
282,Student_283,3.1,0.00094592656558475,CS 330,86.03,Fall 2022
283,Student_284,3.47,0.0010588274782513168,CS 330,93.987775,Fall 2022
284,Student_285,3.74,0.0011412146307377307,CS 330,99.79480000000001,Fall 2022
285,Student_286,3.71,0.0011320605026836847,CS 330,99.149575,Fall 2022
286,Student_287,3.36,0.0010252623420531483,CS 330,91.62195,Fall 2022
287,Student_288,3.23,0.000985594453818949,CS 330,88.825975,Fall 2022
288,Student_289,3.12,0.0009520293176207805,CS 330,86.46015,Fall 2022
289,Student_290,3.45,0.0010527247262152861,CS 330,93.557625,Fall 2022
290,Student_291,2.82,0.0008604880370803209,CS 330,80.00789999999999,Fall 2022
291,Student_292,3.7,0.0011290091266656693,CS 330,98.9345,Fall 2022
292,Student_293,3.31,0.0010100054619630718,CS 330,90.546575,Fall 2022
293,Student_294,3.0,0.0009154128054045966,CS 330,83.87925,Fall 2022
294,Student_295,3.42,0.0010435705981612401,CS 330,92.91239999999999,Fall 2022
295,Student_296,3.69,0.001125957750647654,CS 330,98.719425,Fall 2022
296,Student_297,2.83,0.0008635394130983362,CS 330,80.222975,Fall 2022
297,Student_298,3.88,0.001183933894989945,CS 330,100.0,Fall 2022
298,Student_299,3.34,0.0010191595900171176,CS 330,91.1918,Fall 2022
299,Student_300,3.64,0.0011107008705575773,CS 330,97.64405000000001,Fall 2022
300,Student_301,3.38,0.001031365094089179,CS 330,92.0521,Fall 2022
301,Student_302,3.24,0.0009886458298369646,CS 330,89.04105,Fall 2022
302,Student_303,3.26,0.000994748581872995,CS 330,89.4712,Fall 2022
303,Student_304,3.75,0.0011442660067557458,CS 330,100.0,Fall 2022
304,Student_305,3.41,0.001040519222143225,CS 330,92.697325,Fall 2022
305,Student_306,3.42,0.0010435705981612401,CS 330,92.91239999999999,Fall 2022
306,Student_307,3.38,0.001031365094089179,CS 330,92.0521,Fall 2022
307,Student_308,3.35,0.001022210966035133,CS 330,91.406875,Fall 2022
308,Student_309,3.49,0.0010649302302873475,CS 330,94.417925,Fall 2022
309,Student_310,3.35,0.001022210966035133,CS 330,91.406875,Fall 2022
310,Student_311,3.45,0.0010527247262152861,CS 330,93.557625,Fall 2022
311,Student_312,3.51,0.001071032982323378,CS 330,94.848075,Fall 2022
312,Student_313,3.27,0.0009977999578910104,CS 330,89.686275,Fall 2022
313,Student_314,2.95,0.0009001559253145201,CS 330,82.803875,Fall 2022
314,Student_315,2.57,0.0007842036366299378,CS 330,74.631025,Fall 2022
315,Student_316,3.28,0.0010008513339090257,CS 330,89.90135,Fall 2022
316,Student_317,2.81,0.0008574366610623055,CS 330,79.792825,Fall 2022
317,Student_318,2.23,0.0006804568520174169,CS 330,67.318475,Fall 2022
318,Student_319,3.1,0.00094592656558475,CS 330,86.03,Fall 2022
319,Student_320,3.3,0.0010069540859450562,CS 330,90.33149999999999,Fall 2022
320,Student_321,3.65,0.0011137522465755926,CS 330,97.85912499999999,Fall 2022
321,Student_322,3.77,0.0011503687587917765,CS 330,100.0,Fall 2022
322,Student_323,3.11,0.0009489779416027652,CS 330,86.245075,Fall 2022
323,Student_324,2.89,0.0008818476692064282,CS 330,86.03,Fall 2022
324,Student_325,3.91,0.0011930880230439911,CS 330,86.03,Fall 2022
325,Student_326,3.53,0.0010771357343594087,CS 330,86.03,Fall 2022
326,Student_327,3.36,0.0010252623420531483,CS 330,86.03,Fall 2022
327,Student_328,3.14,0.0009581320696568112,CS 330,86.03,Fall 2022
328,Student_329,3.05,0.0009306696854946732,CS 422,87.05799999999999,Spring 2023
329,Student_330,3.22,0.0009825430778009339,CS 422,90.8048,Spring 2023
330,Student_331,3.87,0.0011808825189719297,CS 422,100.0,Spring 2023
331,Student_332,3.3,0.0010069540859450562,CS 422,92.56799999999998,Spring 2023
332,Student_333,2.9,0.0008848990452244434,CS 422,83.752,Spring 2023
333,Student_334,3.27,0.0009977999578910104,CS 422,91.90679999999999,Spring 2023
334,Student_335,3.78,0.0011534201348097919,CS 422,100.0,Spring 2023
335,Student_336,3.27,0.0009977999578910104,CS 422,91.90679999999999,Spring 2023
336,Student_337,3.14,0.0009581320696568112,CS 422,89.0416,Spring 2023
337,Student_338,2.98,0.0009093100533685661,CS 422,85.5152,Spring 2023
338,Student_339,3.37,0.0010283137180711636,CS 422,94.1108,Spring 2023
339,Student_340,2.75,0.0008391284049542136,CS 422,80.446,Spring 2023
340,Student_341,3.91,0.0011930880230439911,CS 422,100.0,Spring 2023
341,Student_342,3.22,0.0009825430778009339,CS 422,90.8048,Spring 2023
342,Student_343,3.7,0.0011290091266656693,CS 422,100.0,Spring 2023
343,Student_344,3.59,0.0010954439904675007,CS 422,98.9596,Spring 2023
344,Student_345,3.41,0.001040519222143225,CS 422,94.9924,Spring 2023
345,Student_346,3.05,0.0009306696854946732,CS 422,87.05799999999999,Spring 2023
346,Student_347,3.57,0.00108934123843147,CS 422,98.51879999999998,Spring 2023
347,Student_348,3.35,0.001022210966035133,CS 422,93.67,Spring 2023
348,Student_349,3.69,0.001125957750647654,CS 422,100.0,Spring 2023
349,Student_350,3.08,0.0009398238135487193,CS 422,87.7192,Spring 2023
350,Student_351,2.92,0.0008910017972604741,CS 422,84.19279999999999,Spring 2023
